yacimiento;refMLH;refHesperia;texto;municipio;provincia;material;soporte;direccion_escritura;tecnica;signario;sistema_dual;separadores;datacion
Ensérune;B.01.308;HER.02.308;[--]baroto+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: de mediados s. III a.C. hasta el cambio de Era.
Ensérune;B.01.309;HER.02.309;]ṛ́tinga[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Incierta: de mediados s. III a.C. hasta el cambio de Era.
Ensérune;B.01.310;HER.02.310;]śunuke · +[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: de mediados s. III a.C. hasta el cambio de Era.
Ensérune;B.01.311;HER.02.311;]aŕ[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: de mediados s. III a.C. hasta el cambio de Era.
Ensérune;B.01.312;HER.02.312;]aŕ+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: de mediados s. III a.C. hasta el cambio de Era.
Ensérune;B.01.313;HER.02.313;]+ạụ+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: de mediados s. III a.C. hasta el cambio de Era.
Ensérune;B.01.314;HER.02.314;]ei+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.315;HER.02.315;]eto[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.316;HER.02.316;]+i+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.317;HER.02.317;]i+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.318;HER.02.318;]kiṇ[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.319;HER.02.319;li̲[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.320;HER.02.320;]nti+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.321;HER.02.321;]to;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: desde mediados del s. III a.C. hasta el cambio de Era.
Ensérune;B.01.322;HER.02.322;]ḅiuŕdan;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales del s. V - s. III a. E.
Ensérune;B.01.323;HER.02.323;]ista;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales del s. V - s. III a. E.
Ensérune;B.01.324;HER.02.324;a) alo* b) III tau IIIII;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Fin. s. II a.E. - I a.E.
Ensérune;B.01.325;HER.02.325;]atienḿi;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales s. V - s. III a.E.
Ensérune;B.01.326;HER.02.326;ạ+[--]tigaŕatu;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.327;HER.02.327;kaie;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.328;HER.02.328;a) kaṇịo b) a[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.329;HER.02.329;l̲i̲k̲i̱ụ;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.330;HER.02.330;tidor;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.331;HER.02.331;tiuiś;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.332;HER.02.332;toutoŕ+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.333;HER.02.333;unṭikoŕiśarḿi;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales s. IV - s. III a. E.
Ensérune;B.01.334;HER.02.334;aka;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.335;HER.02.335;a) ṭu n̲ b) oke c) ś̲tú;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Fin. s. II a.E. - I a.E.
Ensérune;B.01.336;HER.02.336;]ịldiŕṣ+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.337;HER.02.337;kobaŕ+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.338;HER.02.338;]t̲o̲lo;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.339;HER.02.339;]túr;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.340;HER.02.340;]ẹri[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.341;HER.02.341;]śtanudu[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;DUAL;;S. III a.E. - I a.E.
Ensérune;B.01.342;HER.02.342;]ṣtan+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Indeterminada.
Ensérune;B.01.343;HER.02.343;]+a+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.344;HER.02.344;]i+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;NO DUAL;;
Ensérune;B.01.345;HER.02.345;]+i+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.346;HER.02.346;]lu[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.347;HER.02.347;]+ŕ+[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;VERTICAL;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Ensérune;B.01.348;HER.02.348;tatiŕor̲*;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Fines del s. III a. C.
Ensérune;B.01.349;HER.02.349;]atuṣ[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;Incisión ante cocción;LEVANTINO;DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.350;HER.02.350;]ḻo[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;Incisión ante cocción;LEVANTINO;NO DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.351;HER.02.351;tesile;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;DUAL;CARECE;S. III - I a.C.
Ensérune;B.01.352a;HER.02.352A;uaśile;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;S. III a.C. - I a.C.
Ensérune;B.01.353;HER.02.353A;]ile;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;S. III a.C. - I a.C.
Ensérune;B.01.354;HER.02.354;ton̲[ / degi[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;DUAL;;S. III a.C. - I a.C.
Ensérune;B.01.355;HER.02.355A;]+ekor;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;S. III a.C. - I a.C.
Ensérune;B.01.356a;HER.02.356A;]i̲ko[---]b̲u̲ŕ;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.357;HER.02.357;tatụŕ[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.358;HER.02.358A;datu[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;DUAL;;S. III a.E. - I a.E.
Ensérune;B.01.359a;HER.02.359A;tatuŕ;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;DUAL;CARECE;S. II a.C. - I a.C.
Ensérune;B.01.360a;HER.02.360A;a di / go n;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;DUAL;;Fin. s. III a.E. - I a.E.
Ensérune;B.01.361;HER.02.361;[n] go / di a;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.362;HER.02.362;atiŕu̲++;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;Fin. s. III a.E.
Ensérune;B.01.363;HER.02.363;a̲+ka;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;;IMPRESO;LEVANTINO;NO DUAL;;S. III a.E. - I a.E.
Ensérune;B.01.364;HER.02.364;l̲a̲t̲u̱baŕe̲ / ntagiar;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;DUAL;;Fin. s. III a.E. - s. I a.E.
Ensérune;B.01.365;HER.02.365;]baŕe̲ / ntagia[;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.366;HER.02.366;]n̲kiar;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;;IMPRESO;LEVANTINO;NO DUAL;;S. III a.E. - I a.E.
Ensérune;B.01.367;HER.02.367;tuŕtúlaŕ[ka;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.368;HER.02.368;k̲a̲ŕ̲ś̲++k̲a̲++;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;S. III a.E. - I a.E.
Ensérune;B.01.369;HER.02.369;tiŕi;Nissan-lez-Enserune;Hérault;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;DUAL;CARECE;S. III a. C.
Ensérune;B.01.370;HER.02.370;]túŕ[;Nissan-lez-Enserune;Hérault;CERAMICA;Tapa de ánfora;;IMPRESO;LEVANTINO;NO DUAL;CARECE;Insegura: s. III a.E. - I a.E.
Ensérune;B.01.371;HER.02.371;teua / baka;Nissan-lez-Enserune;Hérault;CERAMICA;;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Insegura: s. III a.E. - I a.E.
Ensérune;B.01.372;HER.02.372;tiba;Nissan-lez-Enserune;Hérault;CERAMICA;;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Insegura: s. III a.E. - I a.E.
Ensérune;B.01.373.SUP = ENS;HER.02.373;katubaŕeka:sisbi . baŕkeike:galirige:tundiken kabielarutarige:ursa:e*śirigeerderige gaŕeśoŕieike:isteŕ:tundikene*śirs:ka ladiorne*śirs:kadioibiisteŕbis:laŕagol beitoretaitor:oŕoikaśtoretaitor lokaŕkigeetan;Nissan-lez-Enserune;Hérault;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;Tres puntos y dos puntos;Siglo III a.C.
Lattes;B.02.03 = G.18.01;HER.01.03ALIENA;kilutaru[;Lattes;Hérault;PLOMO;LAMINA/PLANCHA;LEVOGIRA;INCISION;MERIDIONAL;NO APLICA;CARECE;Desconocido
Montlaurès;B.04.02;AUD.02.02;bako[ 3 ]+tokiti i+te:;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;RAYA;Siglos V - IV a.C.
Montlaurès;B.04.03;AUD.02.03;]ḿtibiu[;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales s. III - finales s. II a.C.
Montlaurès;B.04.04;AUD.02.04;uŕ;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales s. III - finales s. II a.C.
Montlaurès;B.04.05;AUD.02.05;iba;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales s. III - finales s. II a.C.
Montlaurès;B.04.06;AUD.02.06;ban;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales s. III - finales s. II a.C.
Montlaurès;B.04.07;AUD.02.07;ti+[;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Desconocida: del siglo V a.C. en adelante.
Montlaurès;B.04.08;AUD.02.08;]+ka;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Desconocida: del s. V a.C. en adelante
Montlaurès;B.04.09;AUD.02.09;tatuŕenḿi;Narbonne;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;DUAL;CARECE;Siglo III - I a.C.
Montlaurès;B.04.10.SUP;AUD.02.10;Cara A:lado izquierdo ]ka ]ŕtaś 3 ]ŕe lado derecho akanur belsoŕ 3 tikirstiger;Narbonne;Aude;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Siglos V - IV a.C.
Le Cayla;B.05.01;AUD.01.01;noukoś;Mailhac;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos III - II a.C.
Le Cayla;B.05.02;AUD.01.02;túŕtúlaŕka // ]ŕka;Mailhac;Aude;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;NO DUAL;;Siglos III - II a.C.
Le Cayla;B.05.03;AUD.01.03;]teṛ́+[ // ]ḅẹ+[;Mailhac;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos III - II a.C.
Pech Maho;B.07.01;AUD.05.01;k̲a̲besu̲resis̲+nkot̲a̲r eit̲a̲kér u̲nisanḿi++++k̲é̲;Sigean;Aude;PIEDRA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primera mitad del s. III a.C.
Pech Maho;B.07.02;AUD.05.02;a) olaton b) biuŕ;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglo IV a.C.
Pech Maho;B.07.03;AUD.05.03;]toloi̲g̱e̲r̲[;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglo IV a.C.
Pech Maho;B.07.04;AUD.05.04;katu;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales s. III a.C.
Pech Maho;B.07.05;AUD.05.05;]bedi;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Segunda mitad del s. III a.C.
Pech Maho;B.07.06;AUD.05.06;a̱tase+[;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglo IV a.C. - finales s. III a.C.
Pech Maho;B.07.07;AUD.05.07;]a̱ubi+[;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;;Siglo IV a.C. - finales s. III a.C.
Pech Maho;B.07.08;AUD.05.08;oŕg̲a̱ś ki+++[2]ạŕenḿi;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglo IV a.C. - finales s. III a.C.
Pech Maho;B.07.09;AUD.05.09;atan;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales del s. III a. C.
Pech Maho;B.07.10;AUD.05.10;bilo ḿ;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Finales del s. III a. C.
Pech Maho;B.07.11;AUD.05.11;a) eŕskonḿi b) ME;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Fines del s. III a. C.
Pech Maho;B.07.12;AUD.05.12;]ŕskoṇ[;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.13;AUD.05.13;eŕsgonḿi;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.14;AUD.05.14;a) ḿiata b) i;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a. C.
Pech Maho;B.07.15;AUD.05.15;ṃ́ịata;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a. C.
Pech Maho;B.07.16;AUD.05.16;]ḿbeŕ;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.17;AUD.05.17;a) uŕḿḿbeŕ leistigeŕarḿi b) ḿ;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a.C. (CI, nº 93)
Pech Maho;B.07.18;AUD.05.18;lek̲i̲;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. III a.C.
Pech Maho;B.07.19;AUD.05.19;le;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.20;AUD.05.20;a) ildi b) sale c) kel;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad dell s. III a. C.
Pech Maho;B.07.21;AUD.05.21;sa tu[ l;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a.C., quizás algo anterior.
Pech Maho;B.07.22;AUD.05.22;aś;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.23;AUD.05.23;a) adi b) u c) u;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. III a. C.
Pech Maho;B.07.24;AUD.05.24;ildi iu;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Segunda mitad del s. del s. III a. C.
Pech Maho;B.07.25;AUD.05.25;]+nḿị[;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.26;AUD.05.26;ḿi;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.27;AUD.05.27;a) be b) ]ịl;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.28;AUD.05.28;uḿ+[;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.29;AUD.05.29;ṯu̱ḵo̱;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.30;AUD.05.30;ś[;Sigean;Aude;CERAMICA;RECIPIENTE;;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
Pech Maho;B.07.31;AUD.05.31;ṣa̱kaŕbedin;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Siglo III a.C.
Pech Maho;B.07.32;AUD.05.32;biuŕkotagiar / [i]beitigeŕtagiar;Sigean;Aude;CERAMICA;RECIPIENTE;LEVOGIRA;IMPRESO;LEVANTINO;DUAL;;Siglo III a.C.
Pech Maho;B.07.33;AUD.05.33;a) taŕuŕśa b) r;Sigean;Aude;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Siglo III a. C.
Pech Maho;B.07.34.SUP = PM I;AUD.05.34;eisbuŕebaṇ[ bakaśketei+uŕeś 3 tiniŕ:baidesgige: norotaŕ:adinbuŕ ikei:kuleśkeŕe: 6 bastige:leisir:bilos tibaś:tigirsbin: ‡duoŕiś:baśbin:takalś - 9 or:adine:beleśbaś: aŕsbin:kanbuloige bakaśketei:giskeŕtan: 12 eśuŕeśuniŕ: ------------------ selgitaŕa śalgidei ke:kanbuloilereuti 15 niŕ:bekoŕtoisabe[- liŕ:tedeiarika[ne] ------------------ abelgiŕdika:ntedeiạ 18 rikane:baidesgige:kul eśkeŕe:ildiŕśar [++] adingeŕeatan:aḏi̱̣ - 21 nbin:lituŕiśuaśti śo:doilakoni:basti ŕ:alaśbuŕ:ḿino:ata 24 nike;Sigean;Aude;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;2, 3 ó 4 puntos;Finales del s. III a.C. (si corresponde a la fase final del yacimiento).
Pech Maho;B.07.35.SUP = PM II;AUD.05.35;kuleśbuŕg̱e̱ nisoŕbadeige 3 kilekaŕkeloŕ suŕsebetiga:baide seŕtinke:kuleśke 6 ŕegeguleśiri ge lekaŕkeloŕ suŕabetigabaide 9 sbitiskeis:banśor ildiŕtigeŕ:bilos tibaśibeisur:bil 12 osleistigeŕ:bil stigis:ildiŕśar: ḿinḿbaildiŕgiś̱[ 15 tuŕśiltiŕ;Sigean;Aude;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;2 y en un caso 3;Finales del s. III a.C.
Pech Maho;B.07.36.SUP = PM III;AUD.05.36a;alaśbuŕ:śal kideike:ḿiŕeśti 3 niŕ:śalkideite basiŕiuda:loŕs ar:tuŕśildiŕ:le 6 kaŕke:lekaŕśoŕ iebase:ḿuŕe̱[ś uniŕ:ban[4] 9 siŕiu:[ 5] loŕsar:b̲a̲[3] ge:kuleśir:baḻ[ 12 n:kuḻ[ tik̲e̲[ i̱s:lei[ 15 vacat ------------------ Fragm. a): ]ś[ ilṯi̱[ ------------------ Fragm. b): ] k̲u̲aŕ [ ]ir:abader[ ------------------ Fragm. c): ]guni[ ]ensiŕ̲;Sigean;Aude;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;2-4 puntos;Finales del s. III a.C.
Pech Maho;B.07.37.SUP = PM IV;AUD.05.37;ildiŕadinir[ ]as:śani ]śdunel[ ]s:‡sku[ ]atinelś̲ ]sgeŕ[ ]einerbaku[ ]adintaś: aŕse[ ]aŕeta:kuleśtigeŕ:ildiŕ aretaneśiṁbe[ ]abaŕtigeŕ:abarskutar:akitige:n istilakeda:‡[ --- ] deskanelba:ṁl[ ] ṁ:aŕba;Sigean;Aude;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Finales del s. III a.C.
Pech Maho;B.07.38.SUP = PM V;AUD.05.38b;II (texto inferior, palimpsesto) ]neŕiku ]da [--] i [--]ar ]kundos ]kuda ]gebabe[ ]debadi[ ]go ]biŕ adagi[-]geŕa;Sigean;Aude;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Finales s. III a. C.
